Gene_ID/FPKM	1NSC-wt	2NSC-het	3NSC-ko	4NSC-ko	5NSC-wt
Timm21	24.5992	20.5798	16.4832	16.2594	19.2404
Zcchc3	7.12994	6.36635	5.01357	5.22657	6.50191
Ccdc117	6.5103	4.99261	4.80253	4.38212	5.6117
Tpgs2	11.0748	9.14261	7.89769	8.86468	10.9389
Ep300	8.56911	8.92933	8.87652	7.37877	9.60297
Timm44	44.1669	37.0726	29.0841	32.404	36.9625
2410089E03Rik	2.39348	2.84765	2.48871	2.39562	2.81708
Hdgf	171.272	143.833	116.454	136.28	166.17
Crot	113.899	105.212	82.1875	91.6734	54.9421
Snrpc	29.9519	28.5799	20.6746	25.8823	28.4359
Rps15	528.621	622.69	445.584	452.254	541.743
Eif3a	118.1	106.215	87.7801	97.9454	111.462
Ddx59	9.09862	10.1625	8.03442	7.22518	9.63353
Nme3	19.7329	17.4184	12.528	14.1173	20.1261
Btbd7	9.18953	6.81686	7.00294	7.65985	8.46387
Ddx49	20.5883	21.4383	16.6399	18.815	21.3383
Ap1ar	17.9771	17.2805	12.4445	14.9076	16.3279
Dyrk1a	15.7904	14.0209	12.845	12.2652	14.2605
Pradc1	15.938	14.1378	11.2492	15.0332	17.9753
B4galt2	26.2424	26.93	20.9899	23.6748	27.6178
Wdr92	5.48845	3.86137	3.43875	4.32298	4.83507
Wrn	2.55607	1.98269	1.91165	1.69063	2.03689
Suv420h2	19.8171	16.2597	13.2875	15.1197	17.4663
Med29	6.2568	6.7692	5.55019	6.03443	8.05224
Arfgap2	16.9779	16.6716	14.3552	14.6765	17.018
Ccdc94	12.0118	10.9588	7.17887	9.76378	11.5406
Coq6	18.1463	16.4535	13.5834	15.3632	19.3053
Tpm3	118.027	106.94	81.8252	92.7741	103.394
Mina	16.5491	12.1654	9.46513	13.4095	17.4337
Dohh	37.408	39.6225	26.9863	33.1491	35.6534
Ldlrad3	28.8428	24.5474	24.0532	21.2069	23.8659
Rfng	19.9974	20.8646	16.757	18.013	20.7717
Nosip	23.1622	24.0585	17.1882	20.561	20.6734
3110001I22Rik	2.16026	1.78835	1.58883	1.94152	1.81822
Dhx30	30.4437	28.4387	22.6667	25.6792	30.8363
Kptn	9.9492	8.83754	6.7805	7.00007	7.93811
Mbd6	7.39564	7.45389	6.05555	7.60669	8.38628
Senp3	35.9265	37.0432	27.8149	30.6137	33.9131
Shmt2	86.8482	82.6627	64.573	66.7968	99.9407
Dcun1d1	8.10682	6.05487	5.66176	4.96373	5.48274
Polr1e	7.29648	7.11551	5.62101	5.79475	7.32189
Prdm9	0.95987	0.815125	0.658399	0.72927	1.0018
Cnih2	14.5901	22.2155	12.9849	13.9922	16.9534
Mrto4	24.0252	27.3049	16.4084	22.422	24.7725
Acin1	51.6919	49.526	39.0841	42.4492	47.9391
A930024E05Rik	2.95745	3.51774	2.91163	2.55619	3.40069
Ehmt2	47.7091	48.9461	37.9566	42.5997	47.9776
Pygo2	24.5679	23.9597	18.9716	20.4393	21.6535
Surf6	9.81366	10.0654	8.45781	9.17492	10.9561
Taf6	31.8575	30.7054	23.9075	26.0644	31.0123
Stat5b	6.83301	6.15792	5.251	5.253	6.09954
Thrap3	39.1929	38.625	31.882	33.1919	38.8802
Gm13139	6.41094	2.26886	3.23427	3.53116	2.79185
Mrps35	48.9761	45.2747	32.7919	39.6527	47.6723
Mier3	5.97729	3.90594	4.26961	4.12246	4.59049
Gpank1	6.97267	6.55998	4.63822	5.45331	7.24481
Psmg2	40.7813	32.1744	25.1422	31.6858	38.6001
Zbtb5	9.01567	8.37019	6.87575	7.49508	8.04755
Mast3	6.68654	6.31527	5.6126	6.08219	6.61849
Rpap1	9.45564	9.10569	6.79063	8.54277	8.68073
Mif4gd	11.7995	11.7729	9.08278	9.33319	11.1645
Raf1	54.1195	47.9136	41.7394	43.3241	50.7271
Dzip3	14.8448	10.2894	10.2084	9.37102	10.6635
Btf3l4	13.3428	10.7872	10.1483	9.52055	10.2502
Mus81	14.0704	13.5734	10.8517	11.716	13.9739
Tma16	9.43032	9.30178	7.47744	7.01166	10.1415
Bmp7	22.9675	22.6379	25.2811	19.5874	40.3398
1110002L01Rik	1.37338	1.02844	1.20236	1.04632	1.45404
Trappc1	103.987	79.4998	66.8453	77.3605	90.1532
Rbm39	91.6814	70.8167	63.9505	61.6698	75.3134
Rpl15	81.9379	78.5573	61.7798	64.7099	71.999
Cox10	16.5437	15.2196	11.6544	14.8433	15.0579
Kctd20	28.204	23.8077	21.4235	22.9265	24.1852
Rtf1	17.6338	15.8259	13.8856	13.6653	16.8608
Acn9	13.2139	12.2117	7.4103	11.1179	10.8439
Dclre1a	4.85502	3.87274	4.23506	3.3898	4.8317
Rdh13	10.6501	8.34639	6.57122	9.80463	8.99154
Zbtb41	7.39593	5.63836	5.1622	5.15822	5.19668
Rpl34	15.4625	18.2876	7.87855	10.9284	12.8068
Nfyb	15.9793	12.433	10.8075	10.3753	13.6886
Ndufa12	82.6081	59.458	54.1928	55.8299	84.3767
Actr8	23.1634	19.9855	16.9398	19.3992	21.8388
Rnpepl1	23.1652	21.9022	18.4172	20.4305	23.4717
Pogz	7.3423	6.47772	5.94289	5.95796	7.21543
Btf3	80.5964	66.7762	59.6233	56.6101	67.1791
Usp28	11.1065	8.66304	7.84714	7.70568	10.0889
Rps21	245.328	208.76	168.429	180.67	231.258
Dpysl3	68.8185	66.8669	66.6305	52.1527	81.456
Tsn	56.7372	46.2095	39.6544	45.0142	53.6336
Vbp1	68.7813	42.7828	36.7923	38.6976	43.8625
Fam53a	23.1489	22.0895	18.044	18.5856	23.377
Cep162	3.82659	3.24469	3.06256	3.27232	3.3226
Ubr5	25.5993	24.8751	23.5318	22.0443	26.2398
Ap3b2	3.72367	3.53843	3.71481	3.42235	4.05208
Snx8	22.696	20.2951	17.6253	19.1239	21.7258
Eif2s2	57.1211	52.1984	44.4266	43.4537	56.9662
Abcb8	25.3348	23.7819	17.7371	22.9999	21.8179
Phc1	16.4084	15.5824	13.8401	14.5353	16.2592
Zfp597	2.16991	1.69414	1.62264	1.57523	1.60249
Cdc26	33.9268	29.0483	24.8267	25.1866	32.2731
Fzd3	11.3241	10.642	9.4449	9.55398	11.436
Angel2	19.8572	18.7567	15.8425	17.2172	19.5815
Trps1	7.81939	6.06786	5.55053	6.10646	6.66365
Sipa1l3	10.0229	10.9658	8.93155	8.66304	8.86428
Ftsj1	8.6524	7.9481	6.61838	7.12723	8.26122
Ppp1r10	18.3386	16.3455	14.4884	14.935	18.2772
Ccdc124	97.1613	88.1003	63.5918	76.5151	86.1774
Rap2c	34.2032	28.5149	22.5333	27.2484	22.9567
Med27	21.4781	20.1723	19.9104	17.2224	23.195
Ahdc1	11.8833	13.6103	10.3687	11.3612	11.8396
Tsr2	12.5757	11.1792	9.51859	9.75179	10.9281
Ift74	24.672	19.2682	17.3516	18.9681	21.3282
Kdm1b	4.76099	3.78968	3.60502	3.6076	4.20631
Phf12	12.8971	11.5646	10.0843	11.5136	12.7491
Nudt4	137.86	147.596	88.7708	113.058	96.2926
Aldh16a1	14.2353	12.1478	9.18516	11.1628	12.0211
Pyurf	4.93966	4.51542	3.51816	4.6062	5.02642
Rps15a	6.75882	7.12117	5.71934	6.09286	7.04047
Rmi1	8.50207	7.69626	6.519	6.8686	7.58449
Cbll1	6.27896	4.09145	4.29838	4.16234	4.26723
Maml1	6.75591	6.45966	5.2377	5.86752	6.07418
Tagln2	133.22	104.477	85.4562	125.559	192.427
Polr3h	27.959	27.1467	18.3921	28.3769	29.6623
Med24	18.9481	17.7422	15.4629	15.7717	17.9028
Psmd1	116.166	88.6481	84.2436	87.4117	98.3236
Eef1g	195.249	172.589	139.306	151.259	151.414
Zfp553	11.576	9.63341	8.3209	8.84584	10.8264
Slc52a2	9.2241	8.84097	7.03349	8.11868	9.36287
Nelfe	41.5755	37.6798	29.9468	33.6963	42.9894
Smarcd3	28.9086	31.3308	26.4108	27.0037	30.8873
Dnaja1	19.27	16.0796	13.3008	13.789	14.4708
Ndufaf2	79.4955	65.8984	54.4736	63.266	67.3468
Dusp7	22.3194	24.9455	16.1921	19.9064	22.7018
Fnbp1l	21.6149	15.6902	16.0003	15.4793	18.6122
Mfhas1	19.764	17.9644	15.2006	16.6751	18.4879
Raet1d	11.08	9.51029	7.65145	9.03089	8.36751
Nae1	33.4726	22.4419	21.406	21.5827	26.2751
Kif13a	14.132	13.6494	11.6234	12.063	13.9654
Wac	18.4736	15.0072	14.6695	13.8192	15.0108
Ept1	13.6972	10.7475	10.1952	10.0204	12.0122
Eif3j2	41.7757	20.4176	18.555	17.386	6.75505
Srbd1	9.51154	7.83851	7.01334	7.76187	9.29759
Serpinb1a	2.81859	4.16625	2.55235	3.4335	1.80942
Hif1an	9.2707	8.2581	7.71652	7.93248	8.97374
Ctdsp1	28.5498	28.1988	22.2735	25.3365	28.9314
Commd1	118.04	98.8417	79.4204	90.0476	113.085
Ddx3y	0	0	0	0	8.4786
Zfp711	1.50409	1.05881	1.15285	0.872785	1.04071
Ogt	17.7213	12.8844	12.9405	13.6789	15.954
Adk	59.3646	41.9244	43.6937	40.4667	48.1953
Tuba1a	1021.28	809.497	783.626	760.73	946.04
Ubtd2	17.8548	15.3643	12.9909	12.7771	15.8698
Ints12	9.22496	6.96253	6.48508	6.8381	7.85976
Mbtps1	58.6967	56.0382	43.8685	50.5187	56.4954
Cklf	12.1279	11.726	7.86756	11.1457	12.4845
Nol6	16.6557	17.4641	15.2553	15.4211	19.9107
Gnl2	34.6797	29.9954	23.8919	29.0586	31.2124
Haus2	18.395	16.3348	13.2505	14.9007	17.044
Angel1	5.0743	5.33406	4.28156	5.05798	7.30182
Usf1	20.7224	20.9105	15.5258	18.079	19.5042
BC018242	16.0809	17.5664	13.4022	15.2868	16.0059
Zscan21	19.8102	17.9033	14.1944	16.9776	17.8789
Clic4	130.057	99.4492	90.1686	95.2321	117.862
Gm14436	1.56904	1.43118	1.32277	1.52189	1.65817
Arhgdia	289.11	283.526	230.728	252.763	294.521
Rasl2-9	0.372346	1.09287	0.835558	0.713471	0.931197
Cdc14a	3.25325	2.60851	2.21344	2.50505	2.54137
Klf13	12.3688	10.3021	9.13325	8.30119	10.1384
Ccdc85a	3.29433	3.52978	2.6656	2.81337	3.12308
Setx	7.72306	7.68464	6.6443	7.04411	8.05786
Glt25d1	69.4211	59.0997	48.7542	52.9454	65.655
Atxn2l	52.6723	49.0407	43.4065	46.1688	55.1331
Psmd12	94.2844	75.2455	62.5649	73.1386	80.7759
Eef1e1	57.4053	54.0845	42.75	45.7986	58.5901
Rad54l2	6.68691	6.10065	5.77246	5.56733	6.97917
Tnrc6c	8.80943	8.73245	8.11058	7.66618	9.53899
Plekhd1	0.796575	0.917677	1.02359	0.821746	1.09611
Zdhhc6	29.6606	24.3189	22.3866	22.6564	28.5912
Kdm6b	9.85033	10.207	8.3775	7.82172	9.27532
Gm3219	42.2896	55.3941	34.9483	35.8123	41.7747
Chl1	58.4063	60.4234	49.6617	52.128	54.4221
Trp53rk	1.99277	2.0258	1.5215	1.75815	2.15754
Limd2	11.7027	12.5101	10.4206	10.5068	12.4005
Tatdn2	16.0934	15.6685	14.5768	14.0276	17.6502
Cc2d2a	7.70038	5.89325	5.67357	5.69733	6.26606
Mks1	3.65247	3.30685	2.772	3.13203	3.85084
Dgcr2	45.4699	44.1849	36.8476	39.6453	46.4469
Fdxr	11.6944	12.0518	8.84958	9.56702	11.2214
Rabl6	47.2087	45.0196	35.724	37.3634	44.476
Pdcd2l	17.7345	15.5903	12.5149	14.5144	16.6325
Cdkl5	2.32171	1.2745	1.86385	1.97316	2.9013
Dbr1	12.6504	9.72089	8.6043	9.97398	11.294
Rpl23	90.8897	95.275	59.7532	79.176	88.5732
Med17	15.0258	13.6364	11.5796	12.3507	14.2846
Med6	27.051	21.993	18.7549	18.1052	22.3015
Phf7	3.28039	4.22346	2.67701	3.18011	3.82829
Sf3b2	132.201	117.91	95.952	105.756	117.182
Prkcb	38.526	35.7992	32.873	31.6872	37.6917
Depdc7	3.80782	2.82309	2.65175	2.93584	2.78029
D030056L22Rik	21.6332	12.9491	12.6623	15.0785	15.1615
Mrpl35	9.32876	6.19063	6.17676	6.94336	7.59515
Sap30	31.8516	29.2918	19.3854	19.7402	31.79
Katnb1	10.1584	10.283	7.61746	9.37469	10.262
Pank4	16.0623	13.0286	12.2735	11.6173	13.7399
Papd7	13.4262	11.6074	10.7558	10.8102	12.9436
Fam181b	128.096	129.196	96.6259	107.214	128.947
Bhlhb9	46.1627	36.9177	33.7951	35.1109	37.4879
Tmem14c	115.939	97.0988	79.907	98.663	113.106
Mrps11	34.2021	34.8665	25.8104	29.9303	35.2295
Cep170	21.4935	16.9118	16.6372	14.9556	17.2902
Cep120	9.16537	8.00889	7.75355	7.49142	8.3069
Pofut1	10.8293	10.1807	8.61484	9.48769	11.3793
Cspp1	6.9385	4.62367	4.03848	5.19688	5.19635
Csnk1e	41.4676	40.5994	32.4959	34.2353	41.2489
Rab13	23.294	22.422	16.1403	19.1866	18.199
Cep97	3.7823	2.75641	2.70993	2.46403	2.53257
Mrps22	52.6341	43.6619	35.7667	36.7635	40.8568
Nif3l1	20.0958	15.8828	13.884	16.8052	20.4644
Exo5	9.80298	7.3605	6.69098	7.11282	7.45845
Pik3r2	46.528	48.6059	35.9104	40.9591	43.9941
Wibg	26.0954	27.0133	20.2718	22.881	24.0299
Tyw1	11.5263	11.1799	8.87396	10.4201	12.3086
Fbxl14	9.9461	9.14511	7.48348	8.29405	9.71804
Gmeb2	6.71931	6.32996	5.25685	6.07593	7.11261
Pcdh11x	1.45424	1.24004	1.49274	1.2272	1.80194
Kpna4	26.7446	20.0817	19.8286	18.5174	21.7165
Fan1	2.57407	2.21551	1.95476	2.03259	2.50964
Trim44	50.304	42.6893	41.237	40.0425	45.1775
Pitpnb	53.9132	45.051	40.4284	39.3228	45.9621
Rhobtb2	11.3273	11.5851	8.80221	11.103	11.657
Tlk1	25.7923	20.3828	18.5762	19.6178	21.5078
Mzt2	20.2205	23.433	18.5448	16.8072	21.8812
Ubfd1	14.7816	15.7846	12.5553	13.4785	14.5477
Shc3	19.2586	21.1645	18.4419	18.1808	19.5658
Ankrd11	22.6787	24.2425	21.1947	21.3526	25.8583
Slx1b	3.79716	2.79573	2.7531	2.88607	3.73023
Ccdc85b	11.4547	14.2092	9.45516	10.8282	12.8123
Zfp248	1.70116	1.63364	1.48383	1.33937	1.57251
Pcid2	19.0238	14.4633	12.8771	13.6305	16.6941
Gfra4	1.58998	1.87348	1.35474	1.23123	2.30927
Pkn2	18.5081	12.9452	12.7254	13.0186	14.6016
Dsc2	1.68246	2.12361	1.21751	1.69113	1.97437
Pspc1	44.4328	36.4681	30.1913	33.0083	40.8924
Trmt112	24.2372	25.0458	17.7028	22.5789	24.3591
Eya3	12.0007	9.60366	9.40824	9.28996	11.5023
Rce1	18.0305	17.2259	14.0666	14.8078	17.1075
Mrpl9	53.5563	50.6727	39.5527	46.8877	56.0515
Zfp451	11.5324	9.70883	8.90543	9.77239	10.5963
Mrps12	48.6408	50.0938	35.901	37.8932	51.5241
Appbp2	37.8738	30.8713	31.5508	31.1735	36.9056
Astn1	30.7413	33.3406	33.8195	30.5082	58.5496
Arl6ip1	242.72	173.26	169.313	189.022	220.198
Klhl13	49.6413	45.3502	38.1477	41.0276	46.2201
Proser1	10.2887	8.85484	7.94773	8.4009	9.45839
Paqr6	0.303239	1.0505	0.457392	0.486086	0.259877
Chtop	60.4008	51.2335	47.872	46.0331	55.3089
Ube4b	31.163	27.7716	24.3922	26.2946	28.1025
Gdf9	0.809445	1.29163	0.605154	0.841222	1.03731
Ppil3	23.8732	26.7144	22.6668	21.5213	25.103
Rtca	42.1194	42.2569	32.6742	37.5619	44.2885
Rpl35	228.599	241.004	167.093	180.211	179.567
Fcf1	16.3352	14.1617	10.295	13.9734	14.4055
Stub1	91.2697	94.3712	68.5095	76.2445	87.8558
Galnt7	16.163	12.5672	11.8016	12.4956	14.1799
Prkrir	48.7068	38.7207	34.1054	35.4815	44.0022
2610507B11Rik	75.5684	73.7527	69.3985	71.7055	94.0915
Slc38a2	39.1502	30.8279	29.1873	27.7283	35.7561
Zfp658	1.52213	1.55222	1.48612	1.30797	1.523
1200014J11Rik	6.78412	5.4937	4.93644	5.30742	5.73802
Fkbp11	11.0951	15.3527	7.15477	12.1434	10.7293
Rsad2	0.810699	1.62974	1.16251	0.762527	0.432634
Pcdhac2	6.04762	4.65302	4.95229	4.57933	5.99552
Tgfbr1	10.6099	7.9183	7.91685	7.58156	8.35512
Fxr1	79.5773	58.4777	52.3175	58.4053	63.3222
Lrrcc1	5.30452	3.49411	3.6226	3.54124	4.51118
Taf2	19.0848	16.6775	15.0456	14.9345	18.2521
Zcchc11	8.85386	6.54995	6.07684	6.8385	7.4895
Sac3d1	22.4318	26.7473	19.5043	20.9822	25.2489
Sbf2	33.1014	29.0072	28.0805	24.9309	34.8667
Atxn1l	10.3446	8.77778	8.73967	8.54386	10.0703
Tm7sf2	33.2175	24.7389	23.4553	23.352	32.875
Armc8	13.3373	11.0221	10.1444	10.1584	11.5223
Zfp653	3.82094	3.17916	2.6781	3.45106	4.09287
Crebbp	5.99365	6.82771	6.3595	5.83805	6.34848
Zfp94	1.81415	1.86787	1.49151	1.9434	2.0981
Fem1b	23.4945	20.6859	20.0573	18.2866	22.4113
Rabl3	8.86771	6.48235	5.92771	6.21632	6.88282
Oxa1l	31.1865	31.4479	25.8864	27.4799	32.3617
C2cd5	6.35136	4.97139	5.22687	5.10078	5.92326
Mrps2	34.5222	27.6058	23.5052	26.2201	30.1497
Zfp329	1.79709	1.17053	1.4467	1.18291	1.44506
Bcl7c	32.4435	41.543	26.3957	26.8986	32.4918
Obfc1	11.742	9.36138	8.38548	8.13473	11.2302
Fem1a	11.6971	11.3038	10.0328	11.0084	12.4459
Kctd6	9.85354	8.49249	7.12061	7.37504	7.01074
Cutc	8.83207	7.74264	6.40221	6.32234	8.20141
Msto1	37.3635	34.6798	25.8248	32.5557	33.9602
Zfp580	16.1463	17.0221	13.6807	13.4957	13.9275
1700037H04Rik	48.8615	41.4341	32.9929	40.8025	51.0444
Bbs7	13.0658	9.43148	8.62349	9.97195	10.2848
Ndufaf6	10.6531	10.6946	7.7699	9.90152	10.9818
BC048403	2.27365	2.20943	1.87634	1.73903	1.71716
Kiz	22.6724	21.4371	16.3997	18.7371	20.2386
Zfp428	53.5924	69.3967	37.6734	54.3016	52.6832
4932438A13Rik	3.36529	4.37307	3.87729	3.46351	4.12314
Anxa6	91.0163	97.3737	62.8249	82.7857	76.2281
Crybb3	0.954161	1.681	1.50015	1.07975	2.0117
Psmd13	113.499	94.7355	84.0409	88.9172	110.114
Zfyve19	8.775	7.96945	6.94523	7.40562	8.79919
Mrpl46	33.9496	31.407	22.3718	27.9662	34.5906
Lsm5	7.23949	10.5091	4.96169	5.2057	9.65156
Irf3	19.8117	17.3996	14.3636	16.3513	17.2756
Rps20	266.231	317.817	214.423	240.525	271.755
Fam122b	5.94793	3.79056	4.26225	4.10065	4.8477
Ssbp4	96.3971	128.394	79	103.071	95.5677
Msmo1	211.776	133.999	119.811	135.083	147.751
Med23	7.75305	6.72179	6.81316	6.29787	7.65074
Tmem11	37.7409	36.0666	27.1081	31.2842	35.5519
Maged1	442.617	448.733	352.471	407.38	502.477
Abhd10	15.0115	15.4209	11.5623	16.3232	16.4998
Zfp821	9.88912	9.86902	8.89692	8.24156	11.0413
Ctbp1	113.791	112.15	92.593	97.6445	118.679
Dynll1	111.57	100.786	84.3313	91.2138	106.883
Tmem79	0.91657	1.28716	0.854757	1.07628	1.00724
Psmc5	133.819	137.149	113.841	124.995	146.357
Vps13a	3.54753	2.88729	2.99483	3.05958	3.60998
Ccdc130	6.29485	7.14233	5.48973	5.11067	5.81325
Slc39a10	27.8878	19.3816	19.9118	19.4363	22.0548
Brms1l	22.8765	18.1038	16.5441	16.9913	18.7706
Eif4g3	42.9942	43.9047	36.6786	40.5353	37.9974
Sarnp	7.67363	5.5293	4.48399	4.5008	4.52619
Gtf2f1	54.7252	54.8634	43.1359	47.4092	49.848
Nsa2	22.3914	18.4879	16.1522	16.71	18.9752
Rwdd2b	5.81163	4.94694	4.09419	5.28124	4.81013
Tsen2	12.0466	12.3764	7.97042	11.2963	12.5474
N4bp1	13.139	13.3045	10.7758	12.4709	14.3318
Zfp639	17.7086	14.3952	12.2235	12.1384	14.9116
Gm5801	45.5739	44.7314	34.0822	39.0116	38.8207
Actg1	966.495	985.894	807.077	839.605	953.195
Cnot2	31.9986	24.7933	22.6375	23.7827	26.5807
Ap3m1	23.3072	17.4922	17.3988	15.8262	17.6449
Cops6	142.376	134.699	110.331	124.075	146.685
Hsp90aa1	158.063	129.86	107.848	122.641	143.064
Cdc5l	21.8872	19.2018	16.8594	17.5038	19.3022
Dmd	7.66526	7.21031	5.49684	7.02587	4.70932
Brwd1	17.1735	14.3468	13.5109	12.3137	17.3002
Snrpd2	133.192	142.872	103.879	114.014	130.549
Tpst1	21.4576	22.139	17.3379	18.6502	21.0791
Baz2b	3.66178	2.8667	2.84411	2.72745	2.86491
Abl1	19.4436	20.4363	16.1718	17.5352	17.9194
Akt1	129.67	128.231	104.208	117.291	125.938
Mllt4	12.7692	11.6479	10.7738	10.3593	14.4926
Rabggtb	63.9203	50.1566	43.7033	49.3869	57.9609
Zdhhc7	13.8111	13.0002	12.1391	11.709	13.358
Map3k11	12.9162	14.0661	10.1623	11.7435	11.4074
Dock7	32.4881	29.442	25.9201	27.7445	30.8844
Tubgcp4	9.17179	7.34288	7.18529	8.1739	9.41019
Nedd4	262.122	221.282	206.052	218.42	233.49
Zfp160	3.68398	2.50597	2.45826	2.52365	2.75508
Drg1	65.9121	62.5606	48.4479	56.3134	68.4909
Zfp935	4.25235	2.38597	2.59608	2.85151	2.92347
Zfp445	16.6137	13.1415	13.3254	12.4869	15.2485
Cnnm3	8.14377	7.9372	6.73851	7.4719	7.82979
Top2b	57.6564	50.2189	43.5316	42.8395	45.8318
Lrrc56	1.69739	2.13744	1.5355	1.96172	2.26006
Intu	1.52587	1.33559	1.21053	1.31835	1.45893
Olfm2	192.337	250.883	209.25	194.542	241.162
Dph7	5.63567	5.24837	4.57349	4.31023	5.74532
Dctn5	48.594	41.7726	37.7017	39.8153	47.5883
Smcr8	6.80348	5.85932	6.04158	5.78241	6.50706
Rbm5	32.8538	31.633	27.0672	28.6471	31.5169
Tnpo1	32.0169	21.7613	23.4537	22.6302	27.7349
Mrpl47	26.9781	24.4257	18.3744	22.538	23.1958
Pcbp1	262.361	239.938	189.665	198.355	219.065
Trim67	1.29846	1.52876	1.60127	1.31985	1.41296
Mapkbp1	7.10772	7.09926	6.46528	6.72023	6.60773
Pank3	40.8298	27.438	29.0728	27.6694	31.6247
Dip2b	13.3008	13.4177	12.713	10.0464	12.9499
Zfp1	7.5293	6.08679	4.91414	5.55676	6.39778
Map3k4	12.0769	11.3373	10.2585	10.1533	12.2762
Ppp2r3a	14.6896	13.675	11.0186	11.0762	11.1151
Clasp1	14.9882	14.6148	13.5728	13.3871	15.1642
Zc3h11a	25.7887	22.3728	20.8054	19.8913	22.7986
Zfp317	9.77272	7.00203	6.59466	7.68993	8.75723
Prkaca	90.5848	87.3808	67.089	80.409	85.057
Tor2a	31.6141	32.0916	26.2352	28.7955	32.3749
